"","pharm_id","name","state","county","call_made","survey_admin","notes","callback.notes","num_nonfunc","novax","callback","reached","waittime","shing_avail","shing_yes_txt","shing_no_txt","flu_avail","flu_yes_txt","flu_no_txt","hdflu_avail","hdflu_yes_txt","hdflu_no_txt","recommendation","waittime_sec","id","pharmtype","popestimate","FIPScode","age65plus_tot","prop_65plus","total_pop","total_white","median_income","FIPS code","nchs_code","region","pct_white","metro","inclusion"
"374",3813,"Rite Aid Discount Pharmacy","PA","Schuylkill County","Y","Y","","",0,0,0,"Yes","1:17",1,NA,NA,1,NA,NA,1,NA,NA,NA,77,3813,"Chain",141359,42107,29322,0.2074293,142674,135441,52280,42107,5,"Northeast",0.94930400773792,0,0
"375",8583,"Stine's Pharmacy","PA","Schuylkill County","Y","N","hung up on other end?","",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8583,"Independent",141359,42107,29322,0.2074293,142674,135441,52280,42107,5,"Northeast",0.94930400773792,0,1
"376",2912,"Rite Aid Discount Pharmacy","PA","Somerset County","Y","Y","","",0,0,0,"Yes","2:01",1,NA,NA,1,NA,NA,1,"We've run out twice but we have plenty now. She can get both vaccines, they just need to be in separate arms. ",NA,NA,121,2912,"Chain",73447,42111,16876,0.22977112,74361,71727,49089,42111,5,"Northeast",0.964578206317828,0,0
"377",2193,"Montrose Medical Arts Pharmacy","PA","Susquehanna County","Y","N","no vax; can order them but don't administer them","",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2193,"Independent",40328,42115,9795,0.24288335,40970,40370,54966,42115,6,"Northeast",0.985355137905785,0,2
"378",632,"Tops Friendly Market Pharmacy Dept.","PA","Warren County","Y","Y","","",0,0,0,"Yes","0:20",1,NA,NA,1,NA,NA,1,NA,NA,NA,20,632,"Chain",39191,42123,9216,0.23515603,39756,39238,50250,42123,5,"Northeast",0.986970520173056,0,0
"379",7670,"Span & Taylor Drug","PA","Washington County","Y","Y","no HD","",0,0,0,"Yes","0:05",1,NA,NA,1,NA,NA,0,NA,NA,"We have another strong one instead that we could give her",5,7670,"Independent",206865,42125,43541,0.21048026,207212,197833,63543,42125,2,"Northeast",0.954737177383549,1,0
"380",4982,"Rite Aid Discount Pharmacy","PA","Washington County","Y","Y","","",0,0,0,"Yes","1:15",1,NA,NA,1,NA,NA,1,NA,NA,NA,75,4982,"Chain",206865,42125,43541,0.21048026,207212,197833,63543,42125,2,"Northeast",0.954737177383549,1,0
"381",765,"Weis Pharmacy Dept.","PA","Wayne County","Y","Y","","",0,0,0,"Yes","0:40",1,NA,NA,1,NA,NA,1,NA,NA,NA,40,765,"Chain",51361,42127,12623,0.24577014,51422,49067,56096,42127,6,"Northeast",0.954202481428183,0,0
"382",4946,"Rite Aid Discount Pharmacy","PA","Wayne County","Y","Y","","",0,0,0,"Yes","1:10",1,NA,NA,1,NA,NA,1,NA,NA,NA,70,4946,"Chain",51361,42127,12623,0.24577014,51422,49067,56096,42127,6,"Northeast",0.954202481428183,0,0
"383",1281,"Giant Eagle Pharmacy Dept.","PA","Westmoreland County","Y","Y","","",0,0,0,"Yes","1:17",1,NA,NA,1,NA,NA,1,NA,NA,NA,77,1281,"Chain",348899,42129,81263,0.23291267,352590,339485,60471,42129,2,"Northeast",0.962832184690434,1,0
"384",6007,"CVS/Pharmacy","PA","Westmoreland County","Y","Y","","",0,0,0,"Yes","4:30",1,NA,NA,1,NA,NA,1,NA,NA,NA,270,6007,"Chain",348899,42129,81263,0.23291267,352590,339485,60471,42129,2,"Northeast",0.962832184690434,1,0
"385",7355,"Rite Aid Discount Pharmacy","PA","Westmoreland County","Y","Y","","",0,0,0,"Yes","0:50",1,NA,NA,1,NA,NA,1,"We have a limited supply of those but we do have them in stock",NA,NA,50,7355,"Chain",348899,42129,81263,0.23291267,352590,339485,60471,42129,2,"Northeast",0.962832184690434,1,0
"386",8664,"Hayden's Pharmacy","PA","Westmoreland County","Y","Y","","",0,0,0,"Yes","3:15",1,NA,NA,1,NA,NA,1,"Yes we have a few left",NA,NA,195,8664,"Independent",348899,42129,81263,0.23291267,352590,339485,60471,42129,2,"Northeast",0.962832184690434,1,0
"387",8724,"Staywell Rx","PA","Westmoreland County","Y","Y","didn't have any of them available","",0,0,0,"Yes","0:27",0,NA,NA,0,NA,"only two and they're reserved",0,NA,NA,"Recommend that she just try a Walgreen's",27,8724,"Independent",348899,42129,81263,0.23291267,352590,339485,60471,42129,2,"Northeast",0.962832184690434,1,0
"388",1519,"CVS/Pharmacy","PA","Wyoming County","Y","Y","","",0,0,0,"Yes","4:04",1,NA,NA,1,NA,NA,1,NA,NA,NA,244,1519,"Chain",26794,42131,5862,0.21878032,27327,26899,59415,42131,3,"Northeast",0.984337834376258,1,0
"389",1342,"Walgreen Drug Store","RI","Washington County","Y","Y","5 min wait","Y",0,0,0,"Yes","2:10",1,NA,NA,1,NA,NA,1,NA,NA,NA,130,1342,"Chain",125577,44009,26959,0.21468103,126060,119333,85531,44009,2,"Northeast",0.946636522290973,1,0
"390",6149,"CVS/Pharmacy","SC","Beaufort County","Y","Y","","",0,0,0,"Yes","2:06",1,NA,NA,1,NA,NA,1,NA,NA,NA,126,6149,"Chain",192122,45013,53808,0.28007203,186095,142874,68377,45013,4,"South",0.767747655767216,1,0
"391",4936,"Saint Matthews Pharmacy","SC","Calhoun County","Y","N","no vax","",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4936,"Independent",14553,45017,3483,0.23933209,14663,8253,46339,45017,3,"South",0.562845256768738,1,2
"392",2158,"Peak Pharmacy","SC","Newberry County","Y","Y","","",0,0,0,"Yes","0:05",1,NA,NA,1,NA,NA,1,NA,NA,NA,5,2158,"Independent",38440,45071,7795,0.20278355,38194,24433,44226,45071,5,"South",0.639707807509033,0,0
"393",1926,"Ken's Thriftee Pharmacy","SC","Oconee County","Y","Y","no HD","",0,0,0,"Yes","0:30",1,NA,NA,1,NA,NA,0,NA,NA,"If I were her, I'd just get the regular if she can't find high dose anywhere - something's better than nothing",30,1926,"Independent",79546,45073,18743,0.23562467,77528,69995,49134,45073,5,"South",0.902835104736353,0,0
"394",8129,"Bon Homme Pharmacy","SD","Bon Homme County","Y","N","rang once then went silent","",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8129,"Independent",6901,46009,1434,0.20779598,6929,6256,54737,46009,6,"Midwest",0.902871987299755,0,1
"395",7027,"Heritage Pharmacy","SD","Hutchinson County","Y","Y","","",0,0,0,"Yes","0:05",1,NA,NA,1,"Yes but we're getting pretty low",NA,1,"Yes I have two doses that I could give to anybody right now",NA,NA,5,7027,"Independent",7291,46067,1670,0.22904952,7308,7174,57089,46067,6,"Midwest",0.981663929939792,0,0
"396",7407,"CVS/Pharmacy","TN","Anderson County","Y","Y","","",0,0,0,"Yes","1:33",1,NA,NA,1,NA,NA,1,NA,NA,NA,93,7407,"Chain",76978,47001,15599,0.20264231,76061,71005,50392,47001,3,"South",0.933527037509367,1,0
"397",7412,"Hopkins Apothecary","TN","Benton County","Y","N","no HD","",0,0,0,"Yes","0:30",1,NA,NA,1,NA,NA,0,NA,"We're not gonna get any more of that one","The senior one just hits them quicker and works quicker - she could also get the regular one",30,7412,"Independent",16160,47005,3862,0.23898515,16140,15548,37512,47005,6,"South",0.963320941759603,0,0
"398",97,"Blount Discount Pharmacy","TN","Blount County","Y","Y","","",0,0,0,"Yes","0:05",1,"We give it M-F 9-5",NA,NA,NA,NA,1,NA,NA,NA,5,97,"Independent",133088,47009,27372,0.20566843,129927,124511,56667,47009,3,"South",0.958315053837924,1,3
"399",7112,"Wal-Mart Discount Pharmacy","TN","Fentress County","Y","N","sounded like a fax number but was correct on google","",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7112,"Chain",18523,47049,4149,0.2239918,18213,17905,36520,47049,6,"South",0.983089002360951,0,1
"400",1647,"Walgreen Drug Store","TN","Hancock County","Y","Y","","",0,0,0,"Yes","1:10",1,NA,NA,1,NA,NA,1,NA,NA,NA,70,1647,"Chain",6620,47067,1439,0.2173716,6587,6506,30136,47067,6,"South",0.987703051465007,0,0
"401",3611,"Kroger Pharmacy Dept.","TN","Hardin County","Y","Y","","",0,0,0,"Yes","1:10",1,NA,NA,1,NA,NA,1,NA,NA,NA,70,3611,"Chain",25652,47071,5982,0.2331982,25715,24483,40682,47071,6,"South",0.952090219716119,0,0
"402",4450,"Walgreen Drug Store","TN","Johnson County","Y","Y","","",0,0,0,"Yes","1:18",1,NA,NA,1,NA,NA,1,NA,NA,NA,78,4450,"Chain",17788,47091,4146,0.23307848,17753,16887,36004,47091,6,"South",0.951219512195122,0,0
"403",2585,"Wal-Mart Discount Pharmacy","TN","Lewis County","Y","Y","","",0,0,0,"Yes","0:45",1,NA,NA,1,NA,NA,1,NA,NA,NA,45,2585,"Chain",12268,47101,2613,0.21299316,12027,11591,37277,47101,6,"South",0.963748233142097,0,0
"404",6545,"Walgreen Drug Store","TN","Loudon County","Y","Y","","",0,0,0,"Yes","2:30",1,"We vaccinate at all hours except 30 min before opening and closing or during the 1:30 lunch break",NA,1,NA,NA,1,"I think I have just a few of those left",NA,NA,150,6545,"Chain",54068,47105,14536,0.26884663,52340,50108,58065,47105,3,"South",0.957355750859763,1,0
"405",9202,"Vistara Pharmacy","TN","Loudon County","Y","Y","no vax; said they are working on it","Y",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9202,"Independent",54068,47105,14536,0.26884663,52340,50108,58065,47105,3,"South",0.957355750859763,1,3
"406",4261,"Wal-Mart Discount Pharmacy","TN","Monroe County","Y","Y","","",0,0,0,"Yes","0:40",1,NA,NA,1,NA,NA,1,NA,NA,NA,40,4261,"Chain",46545,47123,9979,0.21439467,46064,44207,42429,47123,6,"South",0.959686523098298,0,0
"407",2298,"Tallent Drug Co.","TN","Polk County","Y","Y","","",0,0,0,"Yes","0:44",1,NA,NA,1,NA,NA,1,NA,NA,NA,44,2298,"Independent",16832,47139,3651,0.21690828,16814,16513,43306,47139,4,"South",0.982098251457119,1,0
"408",2047,"Walgreen Drug Store","TN","Sevier County","Y","Y","","",0,0,0,"Yes","1:42",1,NA,NA,1,NA,NA,1,NA,NA,NA,102,2047,"Chain",98250,47155,19972,0.20327735,97068,93824,49610,47155,5,"South",0.966580129393827,0,0
"409",6002,"Stewart Drugs, Inc.","TN","Sevier County","Y","Y","","",0,0,0,"Yes","0:30",1,NA,NA,1,NA,NA,1,NA,NA,NA,30,6002,"Independent",98250,47155,19972,0.20327735,97068,93824,49610,47155,5,"South",0.966580129393827,0,0
"410",7020,"Publix Pharmacy Dept.","TN","Sevier County","Y","Y","","",0,0,0,"Yes","1:13",1,NA,NA,1,NA,NA,1,NA,NA,NA,73,7020,"Chain",98250,47155,19972,0.20327735,97068,93824,49610,47155,5,"South",0.966580129393827,0,0
"411",5263,"Wal-Mart Discount Pharmacy","TN","Sullivan County","Y","Y","","",0,0,0,"Yes","0:58",1,NA,NA,1,NA,NA,1,NA,NA,NA,58,5263,"Chain",158348,47163,35185,0.22220047,157050,151491,46684,47163,3,"South",0.964603629417383,1,0
"412",8378,"CVS/Pharmacy","TN","Sullivan County","Y","Y","","",0,0,0,"Yes","2:05",1,"Yes we have plenty",NA,1,NA,NA,1,NA,NA,NA,125,8378,"Chain",158348,47163,35185,0.22220047,157050,151491,46684,47163,3,"South",0.964603629417383,1,0
"413",7874,"Bloomingdale Drugs","TN","Sullivan County","Y","Y","no HD","",0,0,0,"Yes","0:22",1,NA,NA,1,NA,NA,0,NA,"That one's been really really hard to get. Even Walgreens is out.","We've had some other older people come in and just get the regular one",22,7874,"Independent",158348,47163,35185,0.22220047,157050,151491,46684,47163,3,"South",0.964603629417383,1,0
"414",8476,"Premier Rx & Compounding Pharmacy","TN","Sullivan County","Y","N","no vax","",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8476,"Independent",158348,47163,35185,0.22220047,157050,151491,46684,47163,3,"South",0.964603629417383,1,2
"415",8531,"Food City Pharmacy Dept.","TN","Sullivan County","Y","Y","","",0,0,0,"Yes","1:05",1,NA,NA,1,NA,NA,1,NA,NA,NA,65,8531,"Chain",158348,47163,35185,0.22220047,157050,151491,46684,47163,3,"South",0.964603629417383,1,0
"416",6070,"Walgreen Drug Store","TN","Sullivan County","Y","Y","","",0,0,0,"Yes","3:00",1,NA,NA,1,NA,NA,1,NA,NA,NA,180,6070,"Chain",158348,47163,35185,0.22220047,157050,151491,46684,47163,3,"South",0.964603629417383,1,0
"417",5038,"Blanco Pharmacy & Wellness","TX","Blanco County","Y","Y","no shing","",0,0,0,"Yes","1:01",0,NA,"We're all out of that one - should have some tomorrow",1,NA,NA,1,NA,NA,NA,61,5038,"Independent",11931,48031,3004,0.25178108,11478,10590,66390,48031,6,"South",0.922634605331939,0,0
"418",770,"City Drug Store","TX","Brewster County","Y","Y","","",0,0,0,"Yes","0:10",1,"It requires a prescription *then a few seconds later* - oh, nope it does not",NA,1,NA,NA,1,NA,NA,NA,10,770,"Independent",9203,48043,2231,0.24242096,9231,8600,47080,48043,6,"South",0.931643375582277,0,0
"419",9449,"Doc's Drug Store","TX","Brown County","Y","Y","","",0,0,0,"Yes","0:10",1,NA,NA,0,NA,NA,0,NA,"No we never got that one","Check with a CVS or Walgreen's, see if they have it",10,9449,"Independent",37864,48049,7720,0.2038876,37855,35403,48365,48049,5,"South",0.935226522255977,0,0
"420",8260,"United Supermarkets Pharmacy Dept.","TX","Callahan County","Y","Y","","",0,0,0,"Yes","0:20",1,NA,NA,1,NA,NA,1,NA,NA,NA,20,8260,"Chain",13943,48059,2958,0.21214947,13856,13349,48651,48059,4,"South",0.96340935334873,1,0
"421",8318,"Wal-Mart Discount Pharmacy","TX","Colorado County","Y","Y","","",0,0,0,"Yes","0:50",1,NA,NA,1,NA,NA,1,NA,NA,NA,50,8318,"Chain",21493,48089,4850,0.22565487,21224,15927,52559,48089,6,"South",0.750424048247267,0,0
"422",518,"Wal-Mart Discount Pharmacy","TX","Fayette County","Y","Y","","",0,0,0,"Yes","0:42",1,NA,NA,1,NA,NA,1,NA,NA,NA,42,518,"Chain",25346,48149,6679,0.26351297,25141,22849,60189,48149,6,"South",0.908834175251581,0,0
"423",1855,"Hamilton City Drug, Inc.","TX","Hamilton County","Y","N","no vax (strangely, said they had Zostavax?...)","",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1855,"Independent",8461,48193,2146,0.25363433,8332,8048,50825,48193,6,"South",0.965914546327412,0,3
"424",5703,"Eubank Drug","TX","Hill County","Y","Y","no HD","",0,0,0,"Yes","0:04",1,NA,NA,1,NA,NA,0,NA,"You probably won't be able to find that anywhere in town","At this point in the flu season, better to just get quadrivalent. That's the one we all got here and it's a good vaccine. ",4,5703,"Independent",36649,48217,7684,0.20966466,35689,31251,53307,48217,6,"South",0.875647958754798,0,0
"425",1511,"Buna Family Pharmacy","TX","Jasper County","Y","Y","","",0,0,0,"Yes","0:20",0,NA,"We have two but they're already spoken for - she'd need to get on a waitlist and we'd need a prescription from her doctor first",1,NA,NA,0,NA,"had a waitlist that was twenty people long; not sure when she'd be able to get it here","If she's pretty healthy, I'd recommend she just get the regular one",20,1511,"Independent",35529,48241,7187,0.20228545,35506,27863,44370,48241,6,"South",0.784740607221315,0,0
"426",3019,"CVS/Pharmacy","TX","Kerr County","Y","Y","","",0,0,0,"Yes","2:07",1,NA,NA,1,NA,NA,1,NA,NA,NA,127,3019,"Chain",52600,48265,14769,0.28077948,51843,47033,55990,48265,5,"South",0.907219875393014,0,0
"427",4003,"Cobb's Pharmacy","TX","Live Oak County","Y","N","no vax","",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4003,"Independent",12207,48297,2533,0.20750389,12139,11423,53848,48297,6,"South",0.94101655820084,0,2
"428",4054,"City Drug Co., Inc.","TX","Marion County","Y","Y","no HD","",0,0,0,"Yes","0:30",1,NA,NA,1,NA,NA,0,NA,"We do not carry that one","You're welcome to call around and look for it - if not, she can get the regular one here",30,4054,"Independent",9854,48315,2697,0.27369598,10017,7401,37662,48315,6,"South",0.73884396525906,0,0
"429",8628,"McMahan Pharmacy, Inc.","TX","Mills County","Y","Y","no HD","",0,0,0,"Yes","0:20",1,NA,NA,1,NA,NA,0,NA,NA,"not sure",20,8628,"Independent",4873,48333,1416,0.29058075,4889,4804,49306,48333,6,"South",0.982614031499284,0,0
"430",7259,"Brookshire Pharmacy Dept.","TX","Morris County","Y","Y","","",0,0,0,"Yes","0:50",0,NA,NA,1,NA,NA,1,NA,NA,NA,50,7259,"Chain",12388,48343,2730,0.22037455,12373,8862,41359,48343,6,"South",0.716236967590722,0,0
"431",8202,"Wal-Mart Discount Pharmacy","TX","Wood County","Y","Y","","",0,0,0,"Yes","0:50",1,NA,NA,1,NA,NA,1,NA,NA,NA,50,8202,"Chain",45539,48499,12527,0.27508289,44366,40252,53394,48499,6,"South",0.907271333904341,0,0
"432",4108,"Associated Retail Stores Pharmacy Dept.","UT","Washington County","Y","Y","no HD","",0,0,0,"Yes","0:58",0,NA,"Should be getting some later this week though",1,NA,NA,0,NA,"I don't know of any place nearby that has it. Walgreens had it a few weeks ago but I don't know if that's still the case","The recommendation now is to just get whichever one is available",58,4108,"Chain",177556,49053,39067,0.22002636,165811,152965,59839,49053,4,"West",0.9225262497663,1,0
"433",5485,"Walgreen Drug Store","VT","Bennington County","Y","Y","five minute wait twice - will try again one more time","Y",0,0,0,"Yes","1:27",1,NA,NA,1,NA,NA,1,NA,NA,NA,87,5485,"Chain",35470,50003,8288,0.23366225,35746,34649,56183,50003,5,"Northeast",0.969311251608572,0,0
"434",4139,"Kinney Drugs","VT","Orange County","Y","N","busy signal","Y",1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4139,"Chain",28892,50017,6366,0.22033781,28908,28448,60925,50017,5,"Northeast",0.984087449840874,0,1
"435",7455,"Hannaford Food Pharmacy Dept.","VT","Orange County","Y","Y","","",0,0,0,"Yes","1:34",1,NA,NA,1,NA,NA,1,NA,NA,NA,94,7455,"Chain",28892,50017,6366,0.22033781,28908,28448,60925,50017,5,"Northeast",0.984087449840874,0,0
"436",7186,"RRMC Retail Pharmacy","VT","Rutland County","Y","Y","","",0,0,0,"Yes","0:40",1,NA,NA,1,NA,NA,1,"Yes, we do have the Fluad available",NA,NA,40,7186,"Independent",58191,50021,13232,0.22738911,58892,57394,56139,50021,5,"Northeast",0.974563607960334,0,0
"437",8352,"Northfield Pharmacy","VT","Washington County","Y","Y","","",0,0,0,"Yes","1:02",1,"Yes but just switched to curbside service only - would need to make an appointment",NA,1,NA,NA,1,NA,NA,NA,62,8352,"Independent",58409,50023,11771,0.20152716,58350,57037,62791,50023,5,"Northeast",0.977497857754927,0,0
"438",3825,"Rite Aid Discount Pharmacy","VA","Brunswick County","Y","Y","","",0,0,0,"Yes","1:30",1,NA,NA,1,NA,NA,1,NA,NA,NA,90,3825,"Chain",16231,51025,3534,0.21773151,16520,7202,44434,51025,6,"South",0.435956416464891,0,0
"439",4654,"Food City Pharmacy Dept.","VA","Dickenson County","Y","Y","","",0,0,0,"Yes","0:51",1,"She'd need a prescription and needs to order one",NA,1,NA,NA,1,"I do have a few of those",NA,NA,51,4654,"Chain",14318,51051,3290,0.22978069,14756,14626,29932,51051,5,"South",0.991190024396856,0,0
"440",3372,"CVS/Pharmacy","VA","Richmond County","Y","Y","","",0,0,0,"Yes","3:49",1,NA,NA,1,NA,NA,1,NA,NA,NA,229,3372,"Chain",9023,51159,1905,0.21112712,8884,6164,49517,51159,6,"South",0.693831607384061,0,0
"441",1070,"Kroger Pharmacy Dept.","VA","Richmond County","Y","Y","","",0,0,0,"Yes","1:19",1,"We are doing contactless appointments - you can fill our your forms beforehand online and you'll be all set",NA,1,"You can do both",NA,1,NA,NA,NA,79,1070,"Chain",9023,51159,1905,0.21112712,8884,6164,49517,51159,6,"South",0.693831607384061,0,0
"442",5342,"Publix Pharmacy Dept.","VA","Richmond County","Y","Y","no reg","Y",0,0,0,"Yes","1:21",1,NA,NA,0,NA,"These are out now at all Publixes - we aren't going to be getting any more but we do have the 65 and over",1,NA,NA,NA,81,5342,"Chain",9023,51159,1905,0.21112712,8884,6164,49517,51159,6,"South",0.693831607384061,0,0
"443",2447,"CVS/Pharmacy","VA","Richmond County","Y","Y","","",0,0,0,"Yes","1:01",1,NA,NA,1,NA,NA,1,NA,NA,NA,61,2447,"Chain",9023,51159,1905,0.21112712,8884,6164,49517,51159,6,"South",0.693831607384061,0,0
"444",4747,"Lafayette Pharmacy","VA","Richmond County","Y","N","no vax right now; said there'd be one vaccine clinic on December 12","",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4747,"Independent",9023,51159,1905,0.21112712,8884,6164,49517,51159,6,"South",0.693831607384061,0,2
"445",1900,"CVS/Pharmacy","VA","Richmond County","Y","Y","","",0,0,0,"Yes","4:24",1,NA,NA,1,NA,NA,1,NA,NA,NA,264,1900,"Chain",9023,51159,1905,0.21112712,8884,6164,49517,51159,6,"South",0.693831607384061,0,0
"446",7461,"Kroger Pharmacy Dept.","VA","Roanoke County","Y","Y","","",0,0,0,"Yes","1:30",1,NA,NA,1,NA,NA,1,NA,NA,NA,90,7461,"Chain",94186,51161,20534,0.21801542,93823,84085,68948,51161,3,"South",0.896208818733147,1,0
"447",1818,"Walgreen Drug Store","VA","Russell County","Y","Y","","",0,0,0,"Yes","0:50",1,NA,NA,1,NA,NA,1,NA,NA,NA,50,1818,"Chain",26586,51167,5987,0.22519371,27141,26752,39758,51167,6,"South",0.985667440403817,0,0
"448",8802,"Blue Devil Drug","VA","Russell County","Y","Y","","",0,0,0,NA,NA,1,NA,NA,0,NA,NA,0,NA,"We're not sure when we're gonna get any more","If you want I can take down your name and number and let you know",NA,8802,"Independent",26586,51167,5987,0.22519371,27141,26752,39758,51167,6,"South",0.985667440403817,0,0
"449",5183,"Laurel Family Drug Store","VA","Washington County","Y","Y","","",0,0,0,NA,"0:05",1,NA,NA,0,NA,NA,0,NA,NA,NA,5,5183,"Independent",53740,51191,12702,0.23636025,54071,52673,48495,51191,3,"South",0.974145105509423,1,0
"450",3937,"Glade Pharmacy","VA","Washington County","Y","Y","","",0,0,0,"Yes","0:05",1,NA,NA,0,NA,"We're supposed to get some in tomorrow",0,NA,"We're supposed to get some in next week","How old is she? () I'd recommend that she just wait if she can ",5,3937,"Independent",53740,51191,12702,0.23636025,54071,52673,48495,51191,3,"South",0.974145105509423,1,0
"451",7271,"Piedmont Pharmacy","VA","Danville city","Y","Y","","",0,0,0,"Yes","0:05",1,NA,NA,1,NA,NA,1,NA,NA,NA,5,7271,"Independent",40044,51590,8515,0.21264109,41070,19526,37203,51590,5,"South",0.475432188945702,0,0
"452",1469,"Sam's Club Pharmacy Dept.","VA","Danville city","Y","Y","","",0,0,0,"Yes","1:09",1,NA,NA,1,NA,NA,1,NA,NA,NA,69,1469,"Chain",40044,51590,8515,0.21264109,41070,19526,37203,51590,5,"South",0.475432188945702,0,0
"453",2820,"Walgreen Drug Store","VA","Staunton city","Y","Y","5 min wait","Y",0,0,0,"Yes","2:30",1,NA,NA,1,"It's about a 30 min process, just so you know",NA,1,NA,NA,NA,150,2820,"Chain",24932,51790,5345,0.21438313,24432,21086,52611,51790,4,"South",0.863048461034709,1,0
"454",9199,"CVS/Pharmacy","VA","Staunton city","Y","Y","5 min wait","Y",0,0,0,"Yes","2:38",1,NA,NA,1,NA,NA,1,NA,NA,NA,158,9199,"Chain",24932,51790,5345,0.21438313,24432,21086,52611,51790,4,"South",0.863048461034709,1,0
"455",1351,"Walgreen Drug Store","WA","Asotin County","Y","Y","","",0,0,0,"Yes","1:10",1,NA,NA,1,NA,NA,1,NA,NA,NA,70,1351,"Chain",22582,53003,5410,0.23957133,22421,21526,53715,53003,4,"West",0.960082065920343,1,0
"456",2684,"Quality Food Center Pharmacy Dept.","WA","Mason County","Y","Y","","",0,0,0,"Yes","1:40",1,NA,NA,1,NA,NA,1,NA,NA,NA,100,2684,"Chain",66768,53045,15548,0.23286605,63804,56873,57634,53045,5,"West",0.891370446993919,0,0
"457",6697,"Fred Meyer Pharmacy Dept.","WA","Mason County","Y","Y","call was ended after hold","Y",0,0,0,"Yes","0:20",1,NA,NA,1,NA,NA,1,"Yes we just got 20 doses in today, but she should come in soon because we're not getting any more after this",NA,NA,20,6697,"Chain",66768,53045,15548,0.23286605,63804,56873,57634,53045,5,"West",0.891370446993919,0,0
"458",7817,"Brewster Drug Store","WA","Okanogan County","Y","N","no vax","",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7817,"Independent",42243,53047,9311,0.22041522,41842,32278,47240,53047,6,"West",0.771425840065006,0,2
"459",2908,"Walgreen Drug Store","WV","Braxton County","Y","Y","no HD","",0,0,0,"Yes","1:34",1,NA,NA,1,NA,NA,0,NA,"We've run out - not sure when we'll get more","She can ask around locally or check with Dr.'s offices. If she can't find the high dose anywhere, she should just get the regular one.",94,2908,"Chain",13957,54007,3306,0.23687039,14190,13990,41466,54007,6,"South",0.985905567300916,0,0
"460",7578,"Fritz Pharmacy","WV","Greenbrier County","Y","N","no vax; ""our main store does them. MedExpress does them here (?)""","",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7578,"Independent",34662,54025,8136,0.23472391,35155,33660,40200,54025,6,"South",0.957474043521547,0,2
"461",3017,"Wal-Mart Discount Pharmacy","WV","Greenbrier County","Y","Y","","",0,0,0,"Yes","0:45",1,NA,NA,1,NA,NA,1,NA,NA,NA,45,3017,"Chain",34662,54025,8136,0.23472391,35155,33660,40200,54025,6,"South",0.957474043521547,0,0
"462",1924,"Walgreen Drug Store","WV","Jackson County","Y","Y","","",0,0,0,"Yes","1:36",1,NA,NA,1,NA,NA,1,NA,NA,NA,96,1924,"Chain",28576,54035,5965,0.20874161,28907,28462,47837,54035,6,"South",0.984605804822361,0,0
"463",8487,"Valley Wellness Pharmacy","WV","Kanawha County","Y","Y","","",0,0,0,"Yes","0:24",1,NA,NA,1,NA,NA,0,NA,NA,"She should go to her doctor and get it",24,8487,"Independent",178124,54039,37741,0.21188049,183279,166810,46639,54039,4,"South",0.910142460401901,1,0
"464",7043,"Bee Well Pharmacy","WV","Kanawha County","Y","Y","","",0,0,0,"Yes","0:05",1,NA,NA,1,NA,NA,1,"Yes, however - I am set up to cover vaccines covered by her Part D plan, however, I am not set up to cover vaccines covered by Part B",NA,NA,5,7043,"Independent",178124,54039,37741,0.21188049,183279,166810,46639,54039,4,"South",0.910142460401901,1,0
"465",9197,"Kines Family Pharmacy","WV","Kanawha County","Y","Y","no reg or HD","",0,0,0,"Yes","1:10",1,NA,NA,0,NA,"We ran out of it - there's been a lot of demand",0,NA,NA,"Recommend checking Walgreens or CVs near us - heard that they have a lot. Could also check with her doctor",70,9197,"Independent",178124,54039,37741,0.21188049,183279,166810,46639,54039,4,"South",0.910142460401901,1,0
"466",7864,"Craigsville Hometown Pharmacy","WV","Nicholas County","Y","N","no vax","",0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7864,"Independent",24496,54067,5612,0.22909863,25078,24595,40086,54067,6,"South",0.980740090916341,0,2
